user_id,movie_id,timestamp,rating,title,genre
119,2,2023-11-04 05:57:54,2.2,Movie 2,Comedy
119,9,2023-06-23 03:47:10,3.7,Movie 9,Drama
119,49,2023-01-17 11:40:23,5.0,Movie 49,Horror
119,27,2022-12-15 05:14:50,,Movie 27,Horror
119,42,2021-02-23 05:36:14,,Movie 42,Sci-Fi
119,43,2020-01-10 15:44:47,2.7,Movie 43,Horror
119,25,2021-02-03 15:09:02,3.4,Movie 25,Drama
119,5,2024-11-02 04:19:51,3.6,Movie 5,Horror
119,34,2024-12-12 06:27:33,2.9,Movie 34,Action
119,22,2021-07-11 10:01:33,4.7,Movie 22,Drama
119,33,2022-05-29 08:21:24,4.0,Movie 33,Drama
119,31,2021-05-17 04:19:48,0.8,Movie 31,Horror
119,15,2022-06-03 07:54:22,3.9,Movie 15,Comedy
119,48,2023-09-19 03:54:32,2.3,Movie 48,Action
119,44,2020-11-23 01:29:08,1.5,Movie 44,Comedy
119,30,2020-09-14 01:52:28,,Movie 30,Comedy
119,35,2020-04-19 23:04:10,,Movie 35,Comedy
120,21,2022-06-20 05:42:39,3.8,Movie 21,Horror
120,25,2022-11-12 16:53:15,0.6,Movie 25,Drama
120,12,2020-03-23 10:01:47,2.7,Movie 12,Comedy
120,22,2021-05-25 23:17:39,,Movie 22,Drama
120,11,2020-10-21 17:15:41,3.5,Movie 11,Drama
120,40,2024-04-06 15:44:33,1.4,Movie 40,Horror
120,17,2021-09-24 15:59:37,3.8,Movie 17,Horror
120,6,2020-11-09 18:02:35,,Movie 6,Sci-Fi
120,31,2023-08-23 17:18:42,2.3,Movie 31,Horror
120,24,2022-06-16 09:26:41,1.8,Movie 24,Comedy
120,23,2022-05-12 16:05:02,4.2,Movie 23,Drama
120,30,2020-06-03 20:37:00,4.8,Movie 30,Comedy
120,49,2022-11-19 14:15:36,0.6,Movie 49,Horror
120,27,2021-12-31 20:58:45,4.1,Movie 27,Horror
120,48,2022-05-15 00:15:53,3.5,Movie 48,Action
120,3,2024-03-14 18:37:35,4.8,Movie 3,Drama
120,47,2024-05-22 15:27:39,4.2,Movie 47,Horror
120,50,2021-01-17 19:00:35,1.2,Movie 50,Comedy
120,16,2024-07-23 00:27:25,0.7,Movie 16,Sci-Fi
120,8,2021-11-01 15:27:43,3.6,Movie 8,Horror
120,1,2022-11-24 10:54:46,,Movie 1,Drama
120,15,2020-09-29 17:49:25,3.3,Movie 15,Comedy
120,14,2024-03-03 07:10:38,2.8,Movie 14,Action
120,34,2023-05-17 15:00:08,,Movie 34,Action
120,36,2020-05-07 23:11:18,1.7,Movie 36,Sci-Fi
120,18,2024-03-18 08:31:30,2.8,Movie 18,Action
120,37,2023-02-09 08:15:01,2.1,Movie 37,Drama
120,38,2020-08-19 23:54:10,4.5,Movie 38,Sci-Fi
120,4,2021-06-10 15:25:56,0.7,Movie 4,Action
120,28,2021-04-05 13:09:01,1.5,Movie 28,Horror
120,20,2022-02-16 01:03:57,1.5,Movie 20,Sci-Fi
120,19,2024-09-30 11:17:29,4.3,Movie 19,Sci-Fi
121,2,2022-06-02 06:53:22,3.5,Movie 2,Comedy
121,19,2021-12-22 13:59:41,3.9,Movie 19,Sci-Fi
121,42,2021-09-10 19:22:15,4.1,Movie 42,Sci-Fi
121,45,2024-01-20 18:03:02,2.1,Movie 45,Action
121,20,2020-09-26 16:59:01,,Movie 20,Sci-Fi
121,25,2023-12-02 04:43:51,0.5,Movie 25,Drama
121,3,2021-01-12 18:37:20,,Movie 3,Drama
121,21,2022-10-28 22:18:03,3.2,Movie 21,Horror
121,40,2024-09-30 10:25:55,,Movie 40,Horror
121,27,2024-01-02 06:48:22,4.3,Movie 27,Horror
121,15,2023-04-07 23:47:23,3.0,Movie 15,Comedy
121,11,2024-08-01 00:54:25,2.3,Movie 11,Drama
121,47,2021-07-29 06:41:09,3.7,Movie 47,Horror
121,49,2021-10-11 20:23:45,3.7,Movie 49,Horror
121,13,2022-02-25 19:42:38,2.6,Movie 13,Action
121,5,2023-02-06 03:34:51,3.6,Movie 5,Horror
121,9,2022-05-25 09:07:36,1.7,Movie 9,Drama
121,33,2023-10-09 09:30:38,0.7,Movie 33,Drama
121,12,2021-10-28 09:23:13,1.1,Movie 12,Comedy
121,17,2022-08-18 03:13:33,1.1,Movie 17,Horror
121,44,2020-10-22 05:01:53,0.6,Movie 44,Comedy
121,38,2023-08-05 18:16:51,4.3,Movie 38,Sci-Fi
121,34,2022-04-06 04:07:15,,Movie 34,Action
121,43,2023-12-20 15:34:46,0.8,Movie 43,Horror
122,27,2022-03-20 20:59:59,4.1,Movie 27,Horror
122,23,2024-06-13 14:20:04,1.0,Movie 23,Drama
122,29,2021-10-22 02:03:00,4.6,Movie 29,Comedy
122,34,2023-02-05 02:12:09,4.4,Movie 34,Action
122,9,2021-12-18 00:28:59,1.9,Movie 9,Drama
122,2,2023-10-24 18:59:38,3.0,Movie 2,Comedy
122,1,2020-02-13 22:03:39,,Movie 1,Drama
122,48,2023-07-10 15:57:29,4.2,Movie 48,Action
122,21,2020-12-12 01:05:41,3.4,Movie 21,Horror
122,4,2023-11-28 15:39:23,5.0,Movie 4,Action
122,8,2023-11-08 04:47:48,,Movie 8,Horror
122,16,2024-08-04 16:09:47,3.1,Movie 16,Sci-Fi
122,37,2020-04-04 05:38:34,0.9,Movie 37,Drama
122,41,2020-11-15 05:24:16,3.4,Movie 41,Action
122,50,2022-07-13 10:53:14,4.1,Movie 50,Comedy
122,14,2020-07-23 06:59:18,1.1,Movie 14,Action
122,43,2022-02-13 07:24:06,2.0,Movie 43,Horror
122,12,2020-11-12 14:53:03,0.7,Movie 12,Comedy
122,30,2020-03-24 13:33:25,3.5,Movie 30,Comedy
122,20,2024-06-03 20:25:01,4.5,Movie 20,Sci-Fi
122,19,2022-05-18 15:17:25,4.9,Movie 19,Sci-Fi
122,46,2022-01-17 18:27:53,,Movie 46,Action
122,5,2022-05-31 01:57:24,1.0,Movie 5,Horror
122,39,2024-05-14 07:24:16,2.4,Movie 39,Drama
122,6,2023-10-31 05:01:16,1.6,Movie 6,Sci-Fi
123,2,2021-07-16 10:37:26,4.4,Movie 2,Comedy
123,37,2024-01-28 06:16:36,,Movie 37,Drama
123,24,2024-09-06 18:29:37,1.4,Movie 24,Comedy
123,45,2022-09-28 02:15:17,2.3,Movie 45,Action
123,40,2020-10-31 14:21:55,,Movie 40,Horror
123,5,2021-04-25 02:18:24,2.8,Movie 5,Horror
123,35,2021-11-03 05:15:44,2.8,Movie 35,Comedy
123,19,2023-05-20 01:31:11,3.8,Movie 19,Sci-Fi
123,38,2024-04-06 01:59:01,2.2,Movie 38,Sci-Fi
123,16,2024-05-23 23:27:49,0.6,Movie 16,Sci-Fi
123,17,2024-05-02 07:59:27,4.8,Movie 17,Horror
123,7,2023-09-28 17:02:53,2.1,Movie 7,Drama
123,39,2022-06-01 09:48:57,2.3,Movie 39,Drama
123,29,2020-05-20 09:57:40,0.5,Movie 29,Comedy
123,25,2022-05-20 11:08:42,4.4,Movie 25,Drama
123,9,2020-09-06 19:16:36,3.4,Movie 9,Drama
123,33,2021-08-30 22:00:00,1.9,Movie 33,Drama
123,49,2020-06-01 01:16:13,1.9,Movie 49,Horror
123,22,2023-06-06 00:29:28,4.3,Movie 22,Drama
123,4,2021-02-28 05:36:33,3.7,Movie 4,Action
123,43,2024-03-27 12:18:57,2.0,Movie 43,Horror
123,8,2020-08-29 09:17:48,0.5,Movie 8,Horror
123,34,2021-01-22 13:12:16,4.5,Movie 34,Action
123,11,2024-10-07 05:47:09,2.9,Movie 11,Drama
123,46,2021-02-25 21:40:28,,Movie 46,Action
123,31,2021-01-04 07:28:09,4.8,Movie 31,Horror
123,42,2023-06-30 01:31:59,3.8,Movie 42,Sci-Fi
123,18,2022-02-19 14:30:54,4.8,Movie 18,Action
123,44,2020-06-17 23:56:09,2.6,Movie 44,Comedy
123,3,2021-11-26 05:32:11,2.0,Movie 3,Drama
123,12,2020-09-06 05:53:56,2.5,Movie 12,Comedy
123,13,2023-09-20 19:28:56,4.0,Movie 13,Action
123,23,2020-06-11 12:19:12,0.5,Movie 23,Drama
123,47,2021-07-08 19:43:01,2.6,Movie 47,Horror
123,30,2021-11-14 12:45:05,2.9,Movie 30,Comedy
123,48,2020-10-17 19:49:21,2.3,Movie 48,Action
123,36,2020-07-06 12:34:33,2.3,Movie 36,Sci-Fi
123,27,2023-04-19 02:28:51,,Movie 27,Horror
123,10,2024-06-02 19:08:36,0.6,Movie 10,Comedy
123,15,2021-06-03 16:34:12,,Movie 15,Comedy
123,6,2023-02-04 02:49:56,2.9,Movie 6,Sci-Fi
123,32,2023-11-18 06:29:39,2.1,Movie 32,Sci-Fi
124,8,2024-10-16 21:00:15,4.7,Movie 8,Horror
124,38,2022-10-21 04:53:50,1.1,Movie 38,Sci-Fi
124,7,2022-12-24 06:48:28,2.9,Movie 7,Drama
124,19,2024-05-07 17:39:02,0.8,Movie 19,Sci-Fi
124,18,2021-12-27 00:51:57,3.0,Movie 18,Action
124,36,2022-10-26 02:11:12,2.9,Movie 36,Sci-Fi
124,4,2020-11-29 11:51:53,4.2,Movie 4,Action
124,14,2020-05-11 03:05:18,3.3,Movie 14,Action
124,49,2022-10-14 04:29:15,2.0,Movie 49,Horror
124,30,2022-09-23 04:19:02,1.2,Movie 30,Comedy
124,31,2023-06-21 13:13:21,0.7,Movie 31,Horror
124,47,2024-07-25 01:48:23,4.8,Movie 47,Horror
124,39,2024-05-23 22:52:40,0.6,Movie 39,Drama
124,29,2022-03-01 11:27:47,3.2,Movie 29,Comedy
124,23,2023-09-13 10:02:52,3.5,Movie 23,Drama
124,21,2020-04-27 03:43:11,1.6,Movie 21,Horror
124,50,2023-09-10 13:58:28,3.2,Movie 50,Comedy
124,34,2024-12-12 20:00:40,2.6,Movie 34,Action
125,13,2024-04-27 00:46:31,3.5,Movie 13,Action
125,39,2020-12-09 05:01:24,0.7,Movie 39,Drama
125,25,2023-04-04 06:56:47,1.7,Movie 25,Drama
125,22,2020-09-22 20:23:35,,Movie 22,Drama
125,14,2023-12-14 18:47:37,3.6,Movie 14,Action
125,19,2024-07-27 14:34:31,2.0,Movie 19,Sci-Fi
125,49,2024-11-05 01:49:55,1.4,Movie 49,Horror
125,37,2020-06-04 13:07:36,2.1,Movie 37,Drama
125,16,2023-09-22 06:33:53,0.8,Movie 16,Sci-Fi
125,48,2021-07-23 10:13:18,2.3,Movie 48,Action
125,28,2024-05-08 20:25:42,1.0,Movie 28,Horror
125,35,2021-08-17 19:55:31,3.2,Movie 35,Comedy
125,46,2022-02-13 14:01:49,4.0,Movie 46,Action
125,27,2021-02-28 15:25:42,3.0,Movie 27,Horror
125,4,2023-10-01 16:17:34,0.5,Movie 4,Action
125,34,2020-01-21 16:53:19,3.7,Movie 34,Action
125,33,2021-08-08 06:26:56,,Movie 33,Drama
125,20,2021-08-23 06:04:04,1.7,Movie 20,Sci-Fi
125,42,2023-10-04 03:47:20,1.8,Movie 42,Sci-Fi
125,2,2023-01-04 07:53:37,4.8,Movie 2,Comedy
125,17,2020-02-05 19:53:43,1.2,Movie 17,Horror
125,40,2021-01-19 10:09:39,1.8,Movie 40,Horror
125,30,2023-01-03 11:52:44,4.7,Movie 30,Comedy
125,38,2022-06-22 13:19:19,4.6,Movie 38,Sci-Fi
125,10,2020-12-21 13:55:10,3.6,Movie 10,Comedy
125,18,2021-12-01 11:35:42,4.7,Movie 18,Action
125,3,2021-12-18 09:45:10,2.2,Movie 3,Drama
125,15,2024-01-11 05:15:32,3.0,Movie 15,Comedy
125,8,2024-04-10 00:52:42,2.9,Movie 8,Horror
125,32,2024-03-18 12:17:16,1.7,Movie 32,Sci-Fi
125,41,2022-09-26 09:56:38,3.9,Movie 41,Action
126,14,2023-11-02 17:39:59,1.2,Movie 14,Action
126,44,2020-02-18 18:39:40,4.9,Movie 44,Comedy
126,28,2023-09-21 05:51:52,4.7,Movie 28,Horror
126,43,2022-12-30 04:41:15,3.0,Movie 43,Horror
126,32,2022-10-04 05:44:11,4.7,Movie 32,Sci-Fi
126,7,2021-11-28 02:13:33,3.1,Movie 7,Drama
126,34,2020-12-26 00:51:21,1.6,Movie 34,Action
126,13,2023-10-13 20:29:29,4.5,Movie 13,Action
126,23,2024-02-08 00:08:36,1.0,Movie 23,Drama
126,11,2021-03-07 10:26:29,3.9,Movie 11,Drama
126,46,2024-06-08 17:24:34,0.8,Movie 46,Action
126,22,2023-12-07 09:20:05,0.9,Movie 22,Drama
126,35,2022-03-25 01:18:22,1.4,Movie 35,Comedy
126,4,2022-10-12 08:12:57,0.7,Movie 4,Action
126,17,2022-04-05 11:17:39,0.8,Movie 17,Horror
126,8,2024-08-06 18:32:15,4.2,Movie 8,Horror
126,50,2020-02-09 12:29:51,,Movie 50,Comedy
127,23,2024-10-13 05:10:14,4.3,Movie 23,Drama
127,22,2024-09-30 21:09:31,1.1,Movie 22,Drama
127,32,2020-01-23 01:01:26,2.3,Movie 32,Sci-Fi
127,11,2023-07-25 15:44:55,4.4,Movie 11,Drama
127,24,2024-05-02 08:40:15,4.7,Movie 24,Comedy
127,26,2024-09-26 21:30:20,,Movie 26,Sci-Fi
127,30,2021-03-13 10:30:51,4.1,Movie 30,Comedy
127,16,2022-09-06 12:05:16,,Movie 16,Sci-Fi
127,28,2024-05-26 09:59:28,4.7,Movie 28,Horror
127,12,2024-10-30 17:38:16,0.8,Movie 12,Comedy
127,5,2021-03-21 09:00:56,,Movie 5,Horror
127,42,2022-04-01 01:59:25,4.3,Movie 42,Sci-Fi
127,48,2022-07-10 09:48:46,0.6,Movie 48,Action
127,17,2024-08-26 17:10:31,2.3,Movie 17,Horror
127,33,2023-09-01 00:50:09,4.4,Movie 33,Drama
127,7,2022-08-10 14:21:40,1.7,Movie 7,Drama
127,21,2022-07-10 01:09:54,3.2,Movie 21,Horror
127,36,2021-02-16 17:08:12,2.9,Movie 36,Sci-Fi
127,18,2020-06-23 14:44:32,1.2,Movie 18,Action
127,29,2024-02-06 03:09:07,1.1,Movie 29,Comedy
127,31,2022-03-07 00:10:51,2.5,Movie 31,Horror
127,45,2021-03-17 17:54:23,3.0,Movie 45,Action
127,13,2022-01-20 10:57:50,0.6,Movie 13,Action
127,25,2024-01-02 07:50:06,0.9,Movie 25,Drama
127,14,2023-10-10 21:11:55,3.6,Movie 14,Action
127,2,2024-11-27 10:18:12,1.8,Movie 2,Comedy
127,20,2022-11-04 15:53:52,3.2,Movie 20,Sci-Fi
127,43,2021-11-03 13:01:31,0.7,Movie 43,Horror
127,9,2024-01-17 17:01:20,,Movie 9,Drama
127,46,2022-10-27 18:17:34,2.8,Movie 46,Action
127,8,2022-12-17 09:55:01,0.7,Movie 8,Horror
127,47,2022-09-01 23:47:01,1.0,Movie 47,Horror
127,19,2022-03-12 15:54:02,,Movie 19,Sci-Fi
127,50,2021-10-08 02:56:25,2.7,Movie 50,Comedy
127,27,2022-11-15 18:36:45,,Movie 27,Horror
127,15,2022-09-16 01:45:25,1.0,Movie 15,Comedy
127,39,2020-02-09 02:11:11,0.6,Movie 39,Drama
128,31,2024-09-29 17:58:48,2.6,Movie 31,Horror
128,4,2022-05-30 21:29:36,3.0,Movie 4,Action
128,10,2022-05-10 01:56:10,3.1,Movie 10,Comedy
128,46,2023-01-18 08:25:21,1.5,Movie 46,Action
128,32,2022-01-21 01:48:56,4.0,Movie 32,Sci-Fi
128,28,2024-01-03 07:41:45,2.4,Movie 28,Horror
128,7,2023-01-24 21:19:26,2.6,Movie 7,Drama
128,16,2022-10-04 21:46:13,1.3,Movie 16,Sci-Fi
128,11,2022-05-01 13:47:40,3.2,Movie 11,Drama
128,39,2021-02-11 12:21:52,2.7,Movie 39,Drama
128,12,2021-10-18 11:16:02,2.5,Movie 12,Comedy
128,13,2023-08-11 15:58:50,1.4,Movie 13,Action
128,3,2023-09-27 12:51:01,4.6,Movie 3,Drama
128,47,2023-01-25 20:16:19,,Movie 47,Horror
128,14,2020-05-24 23:32:51,2.6,Movie 14,Action
128,26,2021-12-28 12:59:42,1.1,Movie 26,Sci-Fi
128,30,2020-06-04 01:49:28,4.1,Movie 30,Comedy
128,40,2022-07-13 05:23:00,4.9,Movie 40,Horror
128,18,2024-12-28 15:16:59,0.8,Movie 18,Action
128,20,2022-12-30 10:31:59,1.3,Movie 20,Sci-Fi
128,5,2024-08-08 19:52:43,2.5,Movie 5,Horror
128,15,2024-01-22 20:22:42,3.3,Movie 15,Comedy
128,36,2020-07-31 21:15:34,4.7,Movie 36,Sci-Fi
128,25,2023-08-27 01:00:37,2.7,Movie 25,Drama
129,12,2020-08-22 17:56:36,3.0,Movie 12,Comedy
129,4,2021-05-06 13:37:04,1.7,Movie 4,Action
129,40,2022-10-07 17:40:56,4.7,Movie 40,Horror
129,31,2023-12-22 10:51:11,0.6,Movie 31,Horror
129,20,2024-03-17 03:17:11,0.7,Movie 20,Sci-Fi
129,26,2023-01-29 23:17:45,1.9,Movie 26,Sci-Fi
129,28,2020-09-13 04:40:02,,Movie 28,Horror
129,22,2024-01-25 11:35:35,4.5,Movie 22,Drama
129,35,2022-05-22 03:24:13,4.8,Movie 35,Comedy
129,5,2022-07-31 12:42:15,3.5,Movie 5,Horror
129,6,2021-05-12 06:03:45,4.4,Movie 6,Sci-Fi
129,48,2021-10-19 10:37:02,4.4,Movie 48,Action
129,17,2022-11-11 05:57:33,2.8,Movie 17,Horror
129,24,2020-05-31 00:36:19,1.3,Movie 24,Comedy
129,19,2022-07-28 06:55:19,4.7,Movie 19,Sci-Fi
129,2,2022-10-03 23:55:10,4.6,Movie 2,Comedy
129,3,2022-04-26 11:53:24,1.6,Movie 3,Drama
129,47,2024-06-14 04:06:36,3.8,Movie 47,Horror
129,8,2020-09-18 09:13:11,4.7,Movie 8,Horror
129,32,2024-02-26 00:58:44,3.7,Movie 32,Sci-Fi
130,16,2021-02-03 00:24:57,4.1,Movie 16,Sci-Fi
130,8,2021-03-02 07:51:22,,Movie 8,Horror
130,29,2023-08-26 23:51:15,3.0,Movie 29,Comedy
130,7,2021-04-20 16:24:43,1.6,Movie 7,Drama
130,47,2022-06-06 18:45:27,0.6,Movie 47,Horror
130,45,2020-07-29 14:38:14,3.2,Movie 45,Action
130,31,2023-02-12 15:38:10,4.2,Movie 31,Horror
130,32,2021-11-07 06:18:17,4.7,Movie 32,Sci-Fi
130,43,2024-02-19 16:47:10,3.1,Movie 43,Horror
130,21,2024-10-22 06:12:00,1.5,Movie 21,Horror
130,14,2020-10-18 20:03:29,1.6,Movie 14,Action
130,15,2023-11-24 13:31:34,0.5,Movie 15,Comedy
131,13,2024-02-24 05:59:25,2.6,Movie 13,Action
131,16,2022-05-13 22:37:13,3.2,Movie 16,Sci-Fi
131,30,2020-02-05 13:34:39,1.2,Movie 30,Comedy
131,48,2023-07-31 13:41:00,2.7,Movie 48,Action
131,2,2024-03-13 14:18:43,4.0,Movie 2,Comedy
131,14,2022-05-17 22:54:59,3.1,Movie 14,Action
131,40,2020-10-21 15:09:06,2.9,Movie 40,Horror
131,19,2021-06-21 03:39:38,3.0,Movie 19,Sci-Fi
131,31,2023-10-14 23:30:06,0.7,Movie 31,Horror
131,15,2022-04-04 02:46:25,2.0,Movie 15,Comedy
131,34,2021-09-15 07:56:03,1.3,Movie 34,Action
131,1,2020-03-02 06:56:56,4.9,Movie 1,Drama
131,39,2020-02-29 10:30:02,3.3,Movie 39,Drama
131,36,2022-01-20 12:25:43,,Movie 36,Sci-Fi
131,22,2022-06-12 14:47:10,3.4,Movie 22,Drama
131,6,2021-11-09 11:28:22,0.9,Movie 6,Sci-Fi
131,50,2021-05-18 15:26:36,,Movie 50,Comedy
131,24,2024-02-28 13:33:20,3.8,Movie 24,Comedy
131,11,2020-11-27 06:12:09,2.8,Movie 11,Drama
131,38,2022-03-20 02:32:01,0.7,Movie 38,Sci-Fi
131,29,2022-03-22 04:45:21,3.2,Movie 29,Comedy
131,9,2022-03-23 15:49:10,4.1,Movie 9,Drama
131,25,2022-04-02 16:41:00,0.9,Movie 25,Drama
131,47,2023-04-23 15:58:14,4.6,Movie 47,Horror
131,49,2020-01-04 18:50:41,0.6,Movie 49,Horror
131,35,2020-07-20 17:59:36,3.2,Movie 35,Comedy
131,26,2021-12-12 13:02:37,2.3,Movie 26,Sci-Fi
131,23,2023-05-24 01:06:09,2.1,Movie 23,Drama
132,49,2022-12-04 23:37:52,4.1,Movie 49,Horror
132,28,2023-09-27 00:14:54,2.4,Movie 28,Horror
132,9,2022-04-04 03:42:35,1.1,Movie 9,Drama
132,25,2020-08-20 03:13:00,1.9,Movie 25,Drama
132,18,2020-03-04 11:35:31,4.3,Movie 18,Action
132,39,2020-12-14 09:42:09,2.7,Movie 39,Drama
132,26,2020-04-29 03:00:38,3.6,Movie 26,Sci-Fi
132,37,2020-09-12 22:31:54,0.6,Movie 37,Drama
133,46,2022-04-25 05:20:39,1.8,Movie 46,Action
134,34,2023-04-06 07:05:49,1.6,Movie 34,Action
134,46,2020-12-16 04:44:26,4.3,Movie 46,Action
134,18,2020-10-18 06:31:21,2.5,Movie 18,Action
134,47,2022-11-07 00:49:46,1.7,Movie 47,Horror
134,12,2021-02-27 13:34:03,1.9,Movie 12,Comedy
134,50,2021-02-17 18:03:00,2.5,Movie 50,Comedy
134,17,2024-08-15 07:08:01,4.7,Movie 17,Horror
134,6,2023-08-18 15:30:56,2.1,Movie 6,Sci-Fi
134,2,2022-12-25 12:18:39,2.7,Movie 2,Comedy
134,14,2024-05-26 14:50:36,1.5,Movie 14,Action
134,21,2022-01-30 23:37:25,4.6,Movie 21,Horror
134,36,2023-04-16 21:55:50,1.9,Movie 36,Sci-Fi
134,44,2023-10-31 06:30:21,4.1,Movie 44,Comedy
134,48,2024-03-29 01:24:45,4.6,Movie 48,Action
134,19,2024-06-23 19:11:36,4.4,Movie 19,Sci-Fi
134,1,2023-03-19 17:03:30,1.1,Movie 1,Drama
134,49,2023-09-03 17:26:49,3.6,Movie 49,Horror
134,33,2024-04-19 11:12:01,0.6,Movie 33,Drama
134,23,2022-06-20 22:44:12,,Movie 23,Drama
134,30,2023-10-04 22:14:13,,Movie 30,Comedy
134,31,2020-03-30 13:53:44,0.8,Movie 31,Horror
134,16,2020-04-24 14:24:45,,Movie 16,Sci-Fi
134,35,2023-02-17 04:41:19,1.6,Movie 35,Comedy
134,5,2020-02-04 15:52:59,1.1,Movie 5,Horror
134,45,2022-05-12 00:37:13,1.7,Movie 45,Action
134,9,2021-11-09 00:23:33,4.0,Movie 9,Drama
134,22,2022-07-26 10:42:41,3.9,Movie 22,Drama
134,8,2021-06-23 08:24:37,1.1,Movie 8,Horror
134,15,2022-12-22 19:27:23,3.0,Movie 15,Comedy
134,42,2023-03-10 23:15:16,,Movie 42,Sci-Fi
134,29,2020-09-10 06:09:18,2.2,Movie 29,Comedy
134,43,2024-09-23 07:43:46,2.8,Movie 43,Horror
134,28,2022-11-13 16:02:31,0.5,Movie 28,Horror
134,40,2020-10-03 11:30:31,1.3,Movie 40,Horror
134,4,2023-07-05 12:40:29,3.4,Movie 4,Action
134,11,2021-06-05 09:02:47,3.3,Movie 11,Drama
134,20,2022-01-30 04:02:53,1.4,Movie 20,Sci-Fi
134,26,2021-06-03 05:50:16,2.8,Movie 26,Sci-Fi
134,38,2022-01-26 19:18:25,4.8,Movie 38,Sci-Fi
134,3,2023-03-15 19:10:01,3.1,Movie 3,Drama
134,39,2024-12-17 00:08:11,2.6,Movie 39,Drama
134,41,2022-01-23 19:27:15,0.6,Movie 41,Action
134,7,2020-10-10 10:44:50,4.6,Movie 7,Drama
134,25,2023-08-25 20:23:36,3.7,Movie 25,Drama
134,10,2024-02-22 08:30:45,5.0,Movie 10,Comedy
134,27,2024-05-10 05:53:25,3.4,Movie 27,Horror
134,24,2022-07-20 02:18:56,1.7,Movie 24,Comedy
134,32,2023-06-26 23:23:16,3.7,Movie 32,Sci-Fi
135,31,2021-01-19 13:27:12,2.3,Movie 31,Horror
135,18,2024-08-21 12:24:38,1.9,Movie 18,Action
135,13,2023-02-05 00:52:48,4.2,Movie 13,Action
135,26,2024-01-29 18:12:04,4.9,Movie 26,Sci-Fi
135,3,2024-07-01 04:26:24,4.1,Movie 3,Drama
135,28,2022-09-11 02:19:40,3.3,Movie 28,Horror
135,15,2020-07-21 16:05:13,1.6,Movie 15,Comedy
135,20,2020-04-11 03:51:07,0.9,Movie 20,Sci-Fi
135,6,2020-06-11 00:50:18,2.4,Movie 6,Sci-Fi
135,10,2023-10-28 06:53:30,0.7,Movie 10,Comedy
135,42,2020-12-21 15:05:02,1.9,Movie 42,Sci-Fi
135,8,2023-12-03 14:11:45,4.3,Movie 8,Horror
136,16,2023-06-07 07:04:09,4.8,Movie 16,Sci-Fi
136,26,2022-12-18 15:33:47,4.2,Movie 26,Sci-Fi
136,24,2020-11-15 09:05:50,,Movie 24,Comedy
136,9,2022-05-17 15:33:49,1.7,Movie 9,Drama
136,37,2020-08-10 03:26:40,4.7,Movie 37,Drama
136,43,2023-01-31 02:37:12,4.5,Movie 43,Horror
136,46,2023-01-23 16:59:13,4.0,Movie 46,Action
136,11,2022-04-15 21:46:11,,Movie 11,Drama
136,35,2020-03-04 09:25:14,1.4,Movie 35,Comedy
136,23,2020-02-03 23:43:05,3.5,Movie 23,Drama
136,50,2024-11-02 12:29:16,1.2,Movie 50,Comedy
136,17,2022-09-19 06:48:55,,Movie 17,Horror
136,6,2020-10-09 08:13:48,1.8,Movie 6,Sci-Fi
136,12,2020-11-04 23:09:49,,Movie 12,Comedy
136,45,2024-01-07 18:25:57,4.8,Movie 45,Action
136,5,2022-09-28 17:24:44,4.7,Movie 5,Horror
136,1,2024-03-20 01:14:45,1.5,Movie 1,Drama
137,4,2021-05-17 01:21:19,3.8,Movie 4,Action
137,45,2021-12-18 20:11:41,,Movie 45,Action
137,35,2020-07-17 23:08:14,0.9,Movie 35,Comedy
137,38,2024-09-15 10:40:48,3.6,Movie 38,Sci-Fi
137,42,2024-05-23 16:35:11,2.2,Movie 42,Sci-Fi
137,1,2022-04-27 03:17:41,4.3,Movie 1,Drama
137,31,2023-06-22 08:52:25,1.4,Movie 31,Horror
137,44,2023-12-19 04:21:36,4.4,Movie 44,Comedy
137,41,2020-05-16 04:01:48,2.8,Movie 41,Action
137,2,2020-08-01 23:30:30,0.8,Movie 2,Comedy
137,25,2020-10-28 19:29:06,2.6,Movie 25,Drama
137,49,2023-07-21 21:33:58,4.6,Movie 49,Horror
137,27,2024-07-27 00:44:35,,Movie 27,Horror
137,50,2022-10-02 03:59:42,2.0,Movie 50,Comedy
137,39,2021-08-03 15:16:36,1.6,Movie 39,Drama
137,5,2023-03-22 08:04:17,,Movie 5,Horror
137,12,2022-03-25 03:49:42,1.3,Movie 12,Comedy
137,48,2024-03-11 04:31:20,1.0,Movie 48,Action
137,30,2020-02-28 02:09:49,2.2,Movie 30,Comedy
137,20,2021-02-14 08:13:46,,Movie 20,Sci-Fi
137,37,2021-07-10 05:19:20,4.8,Movie 37,Drama
137,36,2024-04-09 13:47:15,4.7,Movie 36,Sci-Fi
137,16,2023-02-06 05:24:50,2.4,Movie 16,Sci-Fi
137,6,2020-03-04 11:14:06,3.0,Movie 6,Sci-Fi
137,40,2023-05-31 00:12:17,4.7,Movie 40,Horror
137,10,2024-11-25 14:31:10,3.5,Movie 10,Comedy
137,46,2022-09-05 14:37:27,3.6,Movie 46,Action
138,7,2023-01-13 08:33:25,0.9,Movie 7,Drama
138,11,2020-06-11 05:50:31,4.3,Movie 11,Drama
138,47,2022-06-20 20:40:35,,Movie 47,Horror
138,44,2020-09-04 03:14:10,4.9,Movie 44,Comedy
